  t         w[0]         w[1]
14.281  7.20135e-19        20000
14.282   7.1726e-19        20000
14.283  7.14397e-19        20000
14.284  7.11545e-19        20000
14.285  7.08705e-19        20000
14.286  7.05876e-19        20000
14.287  7.03058e-19        20000
14.288  7.00251e-19        20000
14.289  6.97456e-19        20000
14.29  6.94671e-19        20000
14.291  6.91898e-19        20000
14.292  6.89136e-19        20000
14.293  6.86385e-19        20000
14.294  6.83645e-19        20000
14.295  6.80916e-19        20000
14.296  6.78198e-19        20000
14.297   6.7549e-19        20000
14.298  6.72794e-19        20000
14.299  6.70108e-19        20000
14.3  6.67433e-19        20000
14.301  6.64769e-19        20000
14.302  6.62115e-19        20000
14.303  6.59472e-19        20000
14.304  6.56839e-19        20000
14.305  6.54217e-19        20000
14.306  6.51605e-19        20000
14.307  6.49004e-19        20000
14.308  6.46413e-19        20000
14.309  6.43833e-19        20000
14.31  6.41263e-19        20000
14.311  6.38703e-19        20000
14.312  6.36153e-19        20000
14.313  6.33613e-19        20000
14.314  6.31084e-19        20000
14.315  6.28565e-19        20000
14.316  6.26056e-19        20000
14.317  6.23556e-19        20000
14.318  6.21067e-19        20000
14.319  6.18588e-19        20000
14.32  6.16118e-19        20000
14.321  6.13659e-19        20000
14.322  6.11209e-19        20000
14.323  6.08769e-19        20000
14.324  6.06339e-19        20000
14.325  6.03918e-19        20000
14.326  6.01508e-19        20000
14.327  5.99106e-19        20000
14.328  5.96715e-19        20000
14.329  5.94333e-19        20000
14.33   5.9196e-19        20000
14.331  5.89597e-19        20000
14.332  5.87243e-19        20000
14.333  5.84899e-19        20000
14.334  5.82564e-19        20000
14.335  5.80238e-19        20000
14.336  5.77922e-19        20000
14.337  5.75615e-19        20000
14.338  5.73317e-19        20000
14.339  5.71028e-19        20000
14.34  5.68749e-19        20000
14.341  5.66478e-19        20000
14.342  5.64217e-19        20000
14.343  5.61965e-19        20000
14.344  5.59721e-19        20000
14.345  5.57487e-19        20000
14.346  5.55261e-19        20000
14.347  5.53045e-19        20000
14.348  5.50837e-19        20000
14.349  5.48638e-19        20000
14.35  5.46448e-19        20000
14.351  5.44267e-19        20000
14.352  5.42094e-19        20000
14.353   5.3993e-19        20000
14.354  5.37774e-19        20000
14.355  5.35628e-19        20000
14.356  5.33489e-19        20000
14.357   5.3136e-19        20000
14.358  5.29238e-19        20000
14.359  5.27126e-19        20000
14.36  5.25021e-19        20000
14.361  5.22926e-19        20000
14.362  5.20838e-19        20000
14.363  5.18759e-19        20000
14.364  5.16688e-19        20000
14.365  5.14625e-19        20000
14.366  5.12571e-19        20000
14.367  5.10525e-19        20000
14.368  5.08487e-19        20000
14.369  5.06457e-19        20000
14.37  5.04435e-19        20000
14.371  5.02421e-19        20000
14.372  5.00416e-19        20000
14.373  4.98418e-19        20000
14.374  4.96428e-19        20000
14.375  4.94447e-19        20000
14.376  4.92473e-19        20000
14.377  4.90507e-19        20000
14.378  4.88549e-19        20000
14.379  4.86598e-19        20000
14.38  4.84656e-19        20000
14.381  4.82721e-19        20000
14.382  4.80794e-19        20000
14.383  4.78875e-19        20000
14.384  4.76963e-19        20000
14.385  4.75059e-19        20000
14.386  4.73163e-19        20000
14.387  4.71274e-19        20000
14.388  4.69392e-19        20000
14.389  4.67519e-19        20000
14.39  4.65652e-19        20000
14.391  4.63793e-19        20000
14.392  4.61942e-19        20000
14.393  4.60098e-19        20000
14.394  4.58261e-19        20000
14.395  4.56432e-19        20000
14.396   4.5461e-19        20000
14.397  4.52795e-19        20000
14.398  4.50987e-19        20000
14.399  4.49187e-19        20000
14.4  4.47394e-19        20000
14.401  4.45608e-19        20000
14.402  4.43829e-19        20000
14.403  4.42057e-19        20000
14.404  4.40292e-19        20000
14.405  4.38535e-19        20000
14.406  4.36784e-19        20000
14.407   4.3504e-19        20000
14.408  4.33304e-19        20000
14.409  4.31574e-19        20000
14.41  4.29851e-19        20000
14.411  4.28135e-19        20000
14.412  4.26426e-19        20000
14.413  4.24724e-19        20000
14.414  4.23028e-19        20000
14.415   4.2134e-19        20000
14.416  4.19658e-19        20000
14.417  4.17982e-19        20000
14.418  4.16314e-19        20000
14.419  4.14652e-19        20000
14.42  4.12996e-19        20000
14.421  4.11348e-19        20000
14.422  4.09706e-19        20000
14.423   4.0807e-19        20000
14.424  4.06441e-19        20000
14.425  4.04819e-19        20000
14.426  4.03203e-19        20000
14.427  4.01593e-19        20000
14.428   3.9999e-19        20000
14.429  3.98393e-19        20000
14.43  3.96803e-19        20000
14.431  3.95219e-19        20000
14.432  3.93641e-19        20000
14.433  3.92069e-19        20000
14.434  3.90504e-19        20000
14.435  3.88945e-19        20000
14.436  3.87393e-19        20000
14.437  3.85846e-19        20000
14.438  3.84306e-19        20000
14.439  3.82772e-19        20000
14.44  3.81244e-19        20000
14.441  3.79722e-19        20000
14.442  3.78206e-19        20000
14.443  3.76696e-19        20000
14.444  3.75192e-19        20000
14.445  3.73695e-19        20000
14.446  3.72203e-19        20000
14.447  3.70717e-19        20000
14.448  3.69237e-19        20000
14.449  3.67763e-19        20000
14.45  3.66295e-19        20000
14.451  3.64833e-19        20000
14.452  3.63376e-19        20000
14.453  3.61926e-19        20000
14.454  3.60481e-19        20000
14.455  3.59042e-19        20000
14.456  3.57609e-19        20000
14.457  3.56181e-19        20000
14.458  3.54759e-19        20000
14.459  3.53343e-19        20000
14.46  3.51932e-19        20000
14.461  3.50527e-19        20000
14.462  3.49128e-19        20000
14.463  3.47734e-19        20000
14.464  3.46346e-19        20000
14.465  3.44964e-19        20000
14.466  3.43587e-19        20000
14.467  3.42215e-19        20000
14.468  3.40849e-19        20000
14.469  3.39488e-19        20000
14.47  3.38133e-19        20000
14.471  3.36783e-19        20000
14.472  3.35439e-19        20000
14.473    3.341e-19        20000
14.474  3.32766e-19        20000
14.475  3.31437e-19        20000
14.476  3.30114e-19        20000
14.477  3.28797e-19        20000
14.478  3.27484e-19        20000
14.479  3.26177e-19        20000
14.48  3.24875e-19        20000
14.481  3.23578e-19        20000
14.482  3.22286e-19        20000
14.483  3.20999e-19        20000
14.484  3.19718e-19        20000
14.485  3.18442e-19        20000
14.486   3.1717e-19        20000
14.487  3.15904e-19        20000
14.488  3.14643e-19        20000
14.489  3.13387e-19        20000
14.49  3.12136e-19        20000
14.491   3.1089e-19        20000
14.492  3.09649e-19        20000
14.493  3.08413e-19        20000
14.494  3.07182e-19        20000
14.495  3.05955e-19        20000
14.496  3.04734e-19        20000
14.497  3.03517e-19        20000
14.498  3.02306e-19        20000
14.499  3.01099e-19        20000
14.5  2.99897e-19        20000
14.501    2.987e-19        20000
14.502  2.97507e-19        20000
14.503   2.9632e-19        20000
14.504  2.95137e-19        20000
14.505  2.93959e-19        20000
14.506  2.92785e-19        20000
14.507  2.91616e-19        20000
14.508  2.90452e-19        20000
14.509  2.89293e-19        20000
14.51  2.88138e-19        20000
14.511  2.86988e-19        20000
14.512  2.85842e-19        20000
14.513  2.84701e-19        20000
14.514  2.83564e-19        20000
14.515  2.82432e-19        20000
14.516  2.81305e-19        20000
14.517  2.80182e-19        20000
14.518  2.79063e-19        20000
14.519  2.77949e-19        20000
14.52   2.7684e-19        20000
14.521  2.75735e-19        20000
14.522  2.74634e-19        20000
14.523  2.73538e-19        20000
14.524  2.72446e-19        20000
14.525  2.71358e-19        20000
14.526  2.70275e-19        20000
14.527  2.69196e-19        20000
14.528  2.68121e-19        20000
14.529  2.67051e-19        20000
14.53  2.65985e-19        20000
14.531  2.64923e-19        20000
14.532  2.63865e-19        20000
14.533  2.62812e-19        20000
14.534  2.61763e-19        20000
14.535  2.60718e-19        20000
14.536  2.59677e-19        20000
14.537  2.58641e-19        20000
14.538  2.57608e-19        20000
14.539   2.5658e-19        20000
14.54  2.55555e-19        20000
14.541  2.54535e-19        20000
14.542  2.53519e-19        20000
14.543  2.52507e-19        20000
14.544  2.51499e-19        20000
14.545  2.50495e-19        20000
14.546  2.49495e-19        20000
14.547  2.48499e-19        20000
14.548  2.47507e-19        20000
14.549  2.46519e-19        20000
14.55  2.45535e-19        20000
14.551  2.44555e-19        20000
14.552  2.43578e-19        20000
14.553  2.42606e-19        20000
14.554  2.41638e-19        20000
14.555  2.40673e-19        20000
14.556  2.39712e-19        20000
14.557  2.38755e-19        20000
14.558  2.37802e-19        20000
14.559  2.36853e-19        20000
14.56  2.35907e-19        20000
14.561  2.34966e-19        20000
14.562  2.34028e-19        20000
14.563  2.33093e-19        20000
14.564  2.32163e-19        20000
14.565  2.31236e-19        20000
14.566  2.30313e-19        20000
14.567  2.29394e-19        20000
14.568  2.28478e-19        20000
14.569  2.27566e-19        20000
14.57  2.26657e-19        20000
14.571  2.25752e-19        20000
14.572  2.24851e-19        20000
14.573  2.23954e-19        20000
14.574   2.2306e-19        20000
14.575  2.22169e-19        20000
14.576  2.21282e-19        20000
14.577  2.20399e-19        20000
14.578  2.19519e-19        20000
14.579  2.18643e-19        20000
14.58   2.1777e-19        20000
14.581  2.16901e-19        20000
14.582  2.16035e-19        20000
14.583  2.15172e-19        20000
14.584  2.14313e-19        20000
14.585  2.13458e-19        20000
14.586  2.12606e-19        20000
14.587  2.11757e-19        20000
14.588  2.10912e-19        20000
14.589   2.1007e-19        20000
14.59  2.09231e-19        20000
14.591  2.08396e-19        20000
14.592  2.07564e-19        20000
14.593  2.06735e-19        20000
14.594   2.0591e-19        20000
14.595  2.05088e-19        20000
14.596  2.04269e-19        20000
14.597  2.03454e-19        20000
14.598  2.02642e-19        20000
14.599  2.01833e-19        20000
14.6  2.01027e-19        20000
14.601  2.00224e-19        20000
14.602  1.99425e-19        20000
14.603  1.98629e-19        20000
14.604  1.97836e-19        20000
14.605  1.97046e-19        20000
14.606   1.9626e-19        20000
14.607  1.95476e-19        20000
14.608  1.94696e-19        20000
14.609  1.93919e-19        20000
14.61  1.93145e-19        20000
14.611  1.92374e-19        20000
14.612  1.91606e-19        20000
14.613  1.90841e-19        20000
14.614  1.90079e-19        20000
14.615   1.8932e-19        20000
14.616  1.88564e-19        20000
14.617  1.87812e-19        20000
14.618  1.87062e-19        20000
14.619  1.86315e-19        20000
14.62  1.85571e-19        20000
14.621   1.8483e-19        20000
14.622  1.84093e-19        20000
14.623  1.83358e-19        20000
14.624  1.82626e-19        20000
14.625  1.81897e-19        20000
14.626  1.81171e-19        20000
14.627  1.80447e-19        20000
14.628  1.79727e-19        20000
14.629   1.7901e-19        20000
14.63  1.78295e-19        20000
14.631  1.77583e-19        20000
14.632  1.76874e-19        20000
14.633  1.76168e-19        20000
14.634  1.75465e-19        20000
14.635  1.74764e-19        20000
14.636  1.74067e-19        20000
14.637  1.73372e-19        20000
14.638   1.7268e-19        20000
14.639   1.7199e-19        20000
14.64  1.71304e-19        20000
14.641   1.7062e-19        20000
14.642  1.69939e-19        20000
14.643  1.69261e-19        20000
14.644  1.68585e-19        20000
14.645  1.67912e-19        20000
14.646  1.67242e-19        20000
14.647  1.66574e-19        20000
14.648  1.65909e-19        20000
14.649  1.65247e-19        20000
14.65  1.64587e-19        20000
14.651   1.6393e-19        20000
14.652  1.63276e-19        20000
14.653  1.62624e-19        20000
14.654  1.61975e-19        20000
14.655  1.61328e-19        20000
14.656  1.60684e-19        20000
14.657  1.60042e-19        20000
14.658  1.59404e-19        20000
14.659  1.58767e-19        20000
14.66  1.58133e-19        20000
14.661  1.57502e-19        20000
14.662  1.56873e-19        20000
14.663  1.56247e-19        20000
14.664  1.55623e-19        20000
14.665  1.55002e-19        20000
14.666  1.54383e-19        20000
14.667  1.53767e-19        20000
14.668  1.53153e-19        20000
14.669  1.52542e-19        20000
14.67  1.51933e-19        20000
14.671  1.51326e-19        20000
14.672  1.50722e-19        20000
14.673  1.50121e-19        20000
14.674  1.49521e-19        20000
14.675  1.48924e-19        20000
14.676   1.4833e-19        20000
14.677  1.47738e-19        20000
14.678  1.47148e-19        20000
14.679  1.46561e-19        20000
14.68  1.45976e-19        20000
14.681  1.45393e-19        20000
14.682  1.44812e-19        20000
14.683  1.44234e-19        20000
14.684  1.43659e-19        20000
14.685  1.43085e-19        20000
14.686  1.42514e-19        20000
14.687  1.41945e-19        20000
14.688  1.41378e-19        20000
14.689  1.40814e-19        20000
14.69  1.40252e-19        20000
14.691  1.39692e-19        20000
14.692  1.39134e-19        20000
14.693  1.38579e-19        20000
14.694  1.38026e-19        20000
14.695  1.37475e-19        20000
14.696  1.36926e-19        20000
14.697  1.36379e-19        20000
14.698  1.35835e-19        20000
14.699  1.35292e-19        20000
14.7  1.34752e-19        20000
14.701  1.34214e-19        20000
14.702  1.33679e-19        20000
14.703  1.33145e-19        20000
14.704  1.32614e-19        20000
14.705  1.32084e-19        20000
14.706  1.31557e-19        20000
14.707  1.31032e-19        20000
14.708  1.30509e-19        20000
14.709  1.29988e-19        20000
14.71  1.29469e-19        20000
14.711  1.28952e-19        20000
14.712  1.28437e-19        20000
14.713  1.27924e-19        20000
14.714  1.27414e-19        20000
14.715  1.26905e-19        20000
14.716  1.26398e-19        20000
