  t         w[0]         w[1]
95.06      33.9745      1033.68
95.07      34.2945      1028.74
95.08       34.621      1023.82
95.09       34.954      1018.92
95.1      35.2936      1014.05
95.11      35.6401      1009.21
95.12      35.9934      1004.39
95.13      36.3536      999.602
95.14       36.721      994.834
95.15      37.0957      990.092
95.16      37.4777      985.374
95.17      37.8672      980.681
95.18      38.2644      976.013
95.19      38.6693      971.369
95.2      39.0821       966.75
95.21      39.5029      962.155
95.22       39.932      957.584
95.23      40.3694      953.038
95.24      40.8153      948.515
95.25      41.2698      944.017
95.26      41.7331      939.543
95.27      42.2054      935.092
95.28      42.6869      930.665
95.29      43.1776      926.262
95.3      43.6778      921.883
95.31      44.1877      917.527
95.32      44.7074      913.194
95.33      45.2371      908.885
95.34      45.7771      904.598
95.35      46.3274      900.335
95.36      46.8884      896.096
95.37      47.4602      891.879
95.38      48.0429      887.685
95.39      48.6369      883.514
95.4      49.2424      879.365
95.41      49.8595      875.239
95.42      50.4884      871.136
95.43      51.1296      867.056
95.44       51.783      862.998
95.45      52.4491      858.962
95.46       53.128      854.949
95.47        53.82      850.958
95.48      54.5253      846.989
95.49      55.2443      843.042
95.5      55.9771      839.117
95.51      56.7241      835.214
95.52      57.4856      831.334
95.53      58.2618      827.475
95.54       59.053      823.637
95.55      59.8595      819.822
95.56      60.6817      816.028
95.57      61.5198      812.256
95.58      62.3742      808.505
95.59      63.2452      804.776
95.6      64.1331      801.068
95.61      65.0383      797.382
95.62      65.9611      793.717
95.63      66.9019      790.073
95.64      67.8611       786.45
95.65      68.8389      782.849
95.66      69.8359      779.268
95.67      70.8524      775.709
95.68      71.8887      772.171
95.69      72.9454      768.653
95.7      74.0228      765.157
95.71      75.1214      761.681
95.72      76.2415      758.227
95.73      77.3837      754.793
95.74      78.5483       751.38
95.75       79.736      747.987
95.76       80.947      744.616
95.77       82.182      741.264
95.78      83.4413      737.934
95.79      84.7256      734.624
95.8      86.0354      731.335
95.81      87.3711      728.066
95.82      88.7334      724.817
95.83      90.1227      721.589
95.84      91.5397      718.382
95.85      92.9849      715.195
95.86      94.4589      712.028
95.87      95.9623      708.881
95.88      97.4958      705.755
95.89      99.0599       702.65
95.9      100.655      699.564
95.91      102.283      696.499
95.92      103.943      693.454
95.93      105.637      690.429
95.94      107.364      687.425
95.95      109.126      684.441
95.96      110.924      681.477
95.97      112.758      678.533
95.98       114.63       675.61
95.99      116.539      672.706
 96      118.486      669.823
96.01      120.474       666.96
96.02      122.501      664.118
96.03       124.57      661.295
96.04       126.68      658.493
96.05      128.834      655.712
96.06      131.032       652.95
96.07      133.274      650.209
96.08      135.562      647.488
96.09      137.897      644.787
96.1       140.28      642.107
96.11      142.711      639.447
96.12      145.193      636.808
96.13      147.725      634.188
96.14      150.309       631.59
96.15      152.946      629.012
96.16      155.638      626.454
96.17      158.385      623.917
96.18      161.189      621.401
96.19       164.05      618.905
96.2      166.971       616.43
96.21      169.952      613.976
96.22      172.995      611.543
96.23        176.1       609.13
96.24       179.27      606.739
96.25      182.506      604.368
96.26      185.809      602.019
96.27      189.181       599.69
96.28      192.622      597.383
96.29      196.136      595.097
96.3      199.722      592.833
96.31      203.384       590.59
96.32      207.121      588.368
96.33      210.937      586.168
96.34      214.832       583.99
96.35      218.809      581.834
96.36      222.869        579.7
96.37      227.014      577.588
96.38      231.246      575.497
96.39      235.566       573.43
96.4      239.977      571.384
96.41       244.48      569.361
96.42      249.079      567.361
96.43      253.773      565.383
96.44      258.566      563.429
96.45      263.461      561.497
96.46      268.458      559.589
96.47       273.56      557.704
96.48      278.769      555.843
96.49      284.089      554.005
96.5       289.52      552.192
96.51      295.066      550.402
96.52      300.728      548.636
96.53      306.511      546.896
96.54      312.415      545.179
96.55      318.444      543.488
96.56        324.6      541.821
96.57      330.885       540.18
96.58      337.304      538.564
96.59      343.858      536.974
96.6      350.551       535.41
96.61      357.385      533.873
96.62      364.363      532.361
96.63      371.489      530.877
96.64      378.765      529.419
96.65      386.195      527.989
96.66      393.781      526.586
96.67      401.528      525.212
96.68      409.439      523.865
96.69      417.516      522.547
96.7      425.764      521.258
96.71      434.186      519.998
96.72      442.785      518.767
96.73      451.566      517.566
96.74      460.532      516.396
96.75      469.686      515.256
96.76      479.034      514.148
96.77      488.578      513.071
96.78      498.323      512.025
96.79      508.273      511.012
96.8      518.431      510.032
96.81      528.803      509.085
96.82      539.393      508.172
